"zip","population","freq","per_year","one_in_every_per_year","per_100000_per_year","zip_vs_state"
60073,60002,2612,174.133333333333,344.575038284839,290.212548470607,0.555905457999444
60074,38985,2449,163.266666666667,238.781135157207,418.793553075969,0.802203843895781
60076,33415,3372,224.8,148.643238434164,672.751758192428,1.28866369227922
60077,26825,2707,180.466666666667,148.642408570373,672.755514134825,1.28867088682986
60081,10079,709,47.2666666666667,213.236953455571,468.961867910176,0.898301825123477
60083,9838,624,41.6,236.490384615385,422.850172799349,0.809974345402829
60084,16771,1222,81.4666666666667,205.863338788871,485.759147735178,0.930477206868584
60085,71714,3241,216.066666666667,331.906818883061,301.289380966989,0.577123257417612
60087,26978,1751,116.733333333333,231.107938320959,432.698247955124,0.828838446072268
60088,15761,113,7.53333333333333,2092.16814159292,47.797305585517,0.0915562858762717
60089,41533,3647,243.133333333333,170.82396490266,585.397956644917,1.12133648567436
60090,37633,2736,182.4,206.321271929825,484.680998060213,0.928411998827058
60091,27020,2780,185.333333333333,145.791366906475,685.911670367629,1.31387165466244
60093,19570,2045,136.333333333333,143.545232273839,696.644523931187,1.33443055849804
60096,6897,610,40.6666666666667,169.598360655738,589.628340824513,1.12943983498598
60097,11250,776,51.7333333333333,217.461340206186,459.851851851852,0.88085148510209
60098,32228,2281,152.066666666667,211.933362560281,471.846427537131,0.903827232101912
60099,31104,2023,134.866666666667,230.627780523974,433.599108367627,0.83056405450252
60101,39119,2721,181.4,215.650496141125,463.713285104425,0.888248104690452
60102,32193,1982,132.133333333333,243.640262361251,410.441193220058,0.786204803001287
60103,41928,2467,164.466666666667,254.933117146332,392.259746867646,0.751378034431514
60104,19038,1488,99.2,191.915322580645,521.063136884126,0.998102402127987
60106,20309,1568,104.533333333333,194.282525510204,514.714330264087,0.985941190386929
60107,39927,2344,156.266666666667,255.505546075085,391.380936876466,0.749694663835666
60108,22735,2062,137.466666666667,165.385548011639,604.64775309728,1.15820969108757
60109,560,51,3.4,164.705882352941,607.142857142857,1.16298909144266
60110,38557,1524,101.6,379.498031496063,263.505978162201,0.504748716924232
60111,258,28,1.86666666666667,138.214285714286,723.514211886305,1.38589975329237
60112,4560,176,11.7333333333333,388.636363636364,257.309941520468,0.49288013782503
60113,337,23,1.53333333333333,219.782608695652,454.995054401583,0.871548234001368
60115,46272,2206,147.066666666667,314.632819582956,317.830797602582,0.608808530295122
60118,15851,1347,89.8,176.514476614699,566.525771244716,1.08518659855323
60119,10371,711,47.4,218.79746835443,457.043679490888,0.875472398805892
60120,50955,2443,162.866666666667,312.863282848956,319.62843031433,0.612251916327894
60123,47405,3389,225.933333333333,209.818530539982,476.602327461941,0.912937212837872
60124,18935,1255,83.6666666666667,226.314741035857,441.862512102808,0.846392698929677
60126,46371,4188,279.2,166.085243553009,602.10045071273,1.15333030421678
60129,242,16,1.06666666666667,226.875,440.771349862259,0.844302565169849
60130,14167,1236,82.4,171.929611650485,581.633373332392,1.11412538325459
60131,18097,1356,90.4,200.188053097345,499.530308890976,0.956856023669725
60133,38103,1915,127.666666666667,298.456919060052,335.056732190816,0.64180500514504
60134,28565,1869,124.6,229.253611556982,436.198144582531,0.835542538117435
60135,7248,520,34.6666666666667,209.076923076923,478.292862398823,0.916175451857183
60136,7013,238,15.8666666666667,441.995798319328,226.246494605257,0.433377749746209
60137,37805,3145,209.666666666667,180.310015898251,554.60036150421,1.06234333971221
60139,34381,1698,113.2,303.719081272085,329.25162153515,0.630685249246193
60140,14341,851,56.7333333333333,252.779083431257,395.602352230202,0.757780833258703
60141,224,84,5.6,40,2500,4.78877861182274
60142,26447,2815,187.666666666667,140.92539964476,709.595291211353,1.35923790144122
60143,10360,872,58.1333333333333,178.211009174312,561.132561132561,1.07485584285957
60144,58,23,1.53333333333333,37.8260869565217,2643.67816091954,5.06399577342174
60145,2627,205,13.6666666666667,192.219512195122,520.238548407562,0.996522893463937
60146,2713,196,13.0666666666667,207.627551020408,481.631650079862,0.922570937871735
60148,51468,4452,296.8,173.409703504043,576.668998212482,1.10461606589647
60150,1794,126,8.4,213.571428571429,468.227424749164,0.896894990843054
60151,4061,318,21.2,191.556603773585,522.038906673233,0.999971500326442
60152,12533,971,64.7333333333333,193.609680741504,516.503098486662,0.98936759638924
60153,24106,1973,131.533333333333,183.269133299544,545.645620730662,1.04519043127589
60154,16773,2062,137.466666666667,122.015033947624,819.571136151354,1.56989789106755
60155,7927,789,52.6,150.703422053232,663.554938816702,1.27104707950991
60156,28987,1363,90.8666666666667,319.005869405723,313.473856096411,0.600462758976037
60157,2380,252,16.8,141.666666666667,705.882352941176,1.35212572569113
60160,25432,1469,97.9333333333333,259.686861810756,385.079165355982,0.737623548366111
60162,8111,744,49.6,163.528225806452,611.515226235976,1.17136441448111
60163,5209,427,28.4666666666667,182.985948477752,546.490049273693,1.04680794381433
60164,22048,1705,113.666666666667,193.970674486804,515.541848089018,0.987526310251302
60165,4946,206,13.7333333333333,360.145631067961,277.66545356517,0.531871354109979
60169,33847,2227,148.466666666667,227.977099236641,438.640549137787,0.840220991995685
60171,10246,849,56.6,181.024734982332,552.41069685731,1.05814901202095
60172,24537,1940,129.333333333333,189.719072164948,527.09513523794,1.0096567640093
60173,12217,598,39.8666666666667,306.446488294314,326.321246350713,0.625072082043054
60174,30752,2562,170.8,180.046838407494,555.411030176899,1.06389618483263
60175,25564,1579,105.266666666667,242.849905003167,411.776978042038,0.788763514115485
60176,11795,801,53.4,220.880149812734,452.734209410767,0.867217559546703
60177,22659,1248,83.2,272.34375,367.183017785427,0.703343272878153
60178,21840,1548,103.2,211.627906976744,472.527472527473,0.905131781575287
60180,1694,145,9.66666666666667,175.241379310345,570.641479732389,1.09307028526454
60181,28836,2199,146.6,196.698499317872,508.392287418505,0.973831244962149
60184,2448,188,12.5333333333333,195.31914893617,511.9825708061,0.980708473880909
60185,36527,1970,131.333333333333,278.124365482233,359.55138208266,0.688724787347499
60187,29016,2118,141.2,205.495750708215,486.628067273229,0.932141632188269
60188,42656,2600,173.333333333333,246.092307692308,406.351587896974,0.778371117200495
60189,30472,2477,165.133333333333,184.529672991522,541.918263761267,1.03805063634243
60190,10663,957,63.8,167.131661442006,598.330676169933,1.14610925793601
60191,14310,1358,90.5333333333333,158.063328424153,632.657815047752,1.21186328532127
60192,16343,1001,66.7333333333333,244.9000999001,408.329764017214,0.782160336198504
60193,39188,3526,235.066666666667,166.710153148043,599.84348950359,1.14900706919036
60194,19777,1484,98.9333333333333,199.902291105121,500.244391633379,0.958223857335281
60195,4769,191,12.7333333333333,374.528795811518,267.00216677151,0.511445706218295
60201,43125,3340,222.666666666667,193.675149700599,516.328502415459,0.989033155616645
60202,31361,2361,157.4,199.243964421855,501.89726092918,0.961389947388028
60203,4523,460,30.6666666666667,147.489130434783,678.016066032869,1.29874753419616
60301,2539,135,9,282.111111111111,354.470263883419,0.678991847284831
60302,32108,2688,179.2,179.174107142857,558.116357294132,1.06907826988742
60304,17231,1133,75.5333333333333,228.124448367167,438.357224382412,0.839678280184189
60305,11172,1050,70,159.6,626.5664160401,1.2001951408077
60401,7797,766,51.0666666666667,152.682767624021,654.952759608396,1.25456950678679
60402,63448,4263,284.2,223.251231527094,447.92586054722,0.858007112268328
60403,17529,1461,97.4,179.969199178645,555.650636088767,1.06435515269903
60404,17395,1201,80.0666666666667,217.25645295587,460.285522659768,0.881682186497899
60406,25460,1606,107.066666666667,237.795765877958,420.528934275988,0.805527986445385
60407,1684,150,10,168.4,593.824228028504,1.13747710494602
60408,5696,412,27.4666666666667,207.378640776699,482.209737827715,0.923678271568805
60409,37186,3043,202.866666666667,183.302661846862,545.545814733143,1.04499925174539
60410,12687,748,49.8666666666667,254.418449197861,393.053256614382,0.752898011432891
60411,58136,4294,286.266666666667,203.083372147182,492.408605109857,0.943214318571021
60415,14139,1123,74.8666666666667,188.855743544078,529.504679727468,1.01427227405558
60416,9397,743,49.5333333333333,189.710632570659,527.118583945231,1.00970168027648
60417,15547,1534,102.266666666667,152.024119947849,657.79035612444,1.26000495538879
60419,22788,1807,120.466666666667,189.164360819037,528.6408051021,1.01261751232388
60420,6102,504,33.6,181.607142857143,550.639134709931,1.0547555644526
60421,3968,349,23.2666666666667,170.54441260745,586.35752688172,1.12317455344498
60422,9403,988,65.8666666666667,142.758097165992,700.485660604772,1.34178829975706
60423,30423,2230,148.666666666667,204.639013452915,488.665373785184,0.936044116128342
60424,2440,211,14.0666666666667,173.45971563981,576.502732240437,1.10429758152415
60425,9117,846,56.4,161.648936170213,618.624547548536,1.18498240081958
60426,29594,2321,154.733333333333,191.258078414477,522.853731612264,1.00153230682261
60428,12203,1059,70.6,172.847025495751,578.546259116611,1.10821198064307
60429,15630,1414,94.2666666666667,165.806223479491,603.113670292173,1.15527113791723
60430,20094,1895,126.333333333333,159.055408970976,628.711721575263,1.20430449811275
60431,22577,1357,90.4666666666667,249.561532792926,400.702780115457,0.767550761245923
60432,21403,1093,72.8666666666667,293.728270814273,340.450715631765,0.652137242158856
60433,17160,1320,88,195,512.820512820513,0.982313561399536
60435,48899,3825,255,191.760784313725,521.483056913229,0.998906763749605
60436,18315,1455,97,188.814432989691,529.62052962053,1.01449418585161
60437,187,25,1.66666666666667,112.2,891.26559714795,1.70722945163021
60438,28884,2605,173.666666666667,166.318618042226,601.255597101048,1.15171197745448
60439,22919,2049,136.6,167.781844802343,596.012042410227,1.14166788843315
60440,52911,2970,198,267.227272727273,374.213301581902,0.716809861949993
60441,36869,2139,142.6,258.548387096774,386.774797255147,0.740871550675009
60442,9924,540,36,275.666666666667,362.756952841596,0.69486509482313
60443,21145,1801,120.066666666667,176.110494169906,567.82533301805,1.08767592400318
60444,1761,158,10.5333333333333,167.183544303797,598.144993374976,1.14575358041718
60445,26057,2333,155.533333333333,167.53321903129,596.896547312942,1.14336216769722
60446,39807,2144,142.933333333333,278.50046641791,359.065825943511,0.6877946990059
60447,13709,733,48.8666666666667,280.538881309686,356.456828847229,0.682797135208708
60448,24423,1824,121.6,200.847039473684,497.891331941203,0.953716544564787
60449,9217,741,49.4,186.578947368421,535.966149506347,1.02664929336679
60450,20332,1843,122.866666666667,165.480195333695,604.301921437471,1.15754724658526
60451,34063,2288,152.533333333333,223.315122377622,447.797708168198,0.857761634919643
60452,27969,2366,157.733333333333,177.318258664413,563.957715089325,1.08026745759687
60453,56855,5837,389.133333333333,146.106732910742,684.431155278047,1.31103571106425
60455,16446,1394,92.9333333333333,176.965566714491,565.081681462564,1.0824204280483
60456,4349,469,31.2666666666667,139.09381663113,718.939219744002,1.37713630348424
60457,14049,1249,83.2666666666667,168.722978382706,592.687498517095,1.13529968655735
60458,14428,950,63.3333333333333,227.810526315789,438.961278994548,0.840835353706977
60459,28929,2382,158.8,182.172544080605,548.930139306578,1.05148196419849
60460,1522,131,8.73333333333333,174.274809160305,573.806395094174,1.09913271686164
60461,4836,671,44.7333333333333,108.107302533532,925.006892748828,1.77186128951368
60462,38723,4293,286.2,135.300489168414,739.09562792139,1.41574613403266
60463,14671,1961,130.733333333333,112.220805711372,891.100356712789,1.70691293168553
60464,9620,1243,82.8666666666667,116.09010458568,861.399861399861,1.65002129299949
60465,17495,1805,120.333333333333,145.387811634349,687.815566352291,1.31751858921064
60466,22115,1802,120.133333333333,184.087125416204,543.22104152536,1.04054612205949
60467,26046,2511,167.4,155.591397849462,642.709053213545,1.23111654706155
60468,6116,481,32.0666666666667,190.727650727651,524.3078264661,1.00431764215685
60469,5930,365,24.3333333333333,243.698630136986,410.342889263631,0.786016500647689
60470,616,59,3.93333333333333,156.610169491525,638.528138528138,1.22310795713221
60471,14101,995,66.3333333333333,212.577889447236,470.415809753445,0.901086867364229
60472,5390,603,40.2,134.07960199005,745.82560296846,1.42863747825806
60473,22439,2238,149.2,150.395442359249,664.913766210615,1.27364992893436
60474,760,57,3.8,200,500,0.957755722364547
60475,9870,809,53.9333333333333,183.003708281829,546.437014522121,1.04670635514072
60476,2391,250,16.6666666666667,143.46,697.058413495051,1.33522336869448
60477,38161,3703,246.866666666667,154.581420469889,646.908274590987,1.23916020366899
60478,16833,1378,91.8666666666667,183.232946298984,545.753381255074,1.0453968477937
60479,760,48,3.2,237.5,421.052631578947,0.806531134622777
60480,5246,494,32.9333333333333,159.291497975709,627.77989579362,1.20251957516352
60481,11851,1153,76.8666666666667,154.176062445794,648.609118780412,1.24241819017953
60482,11063,1037,69.1333333333333,160.024108003857,624.905842297147,1.19701429279826
60484,6829,387,25.8,264.68992248062,377.800556450432,0.723681289705823
60487,26928,1865,124.333333333333,216.57908847185,461.725094078035,0.884439702025094
60490,20463,821,54.7333333333333,373.867235079172,267.474629005196,0.512350713034122
60491,22743,1920,128,177.6796875,562.810535109704,1.07807002121674
60501,11626,723,48.2,241.203319502075,414.587992430759,0.794148044348377
60502,21873,985,65.6666666666667,333.091370558376,300.217924686448,0.575070870649708
60503,16717,492,32.8,509.664634146341,196.207453490459,0.375837622702125
60504,37919,1424,94.9333333333333,399.427668539326,250.358219713952,0.479564035144076
60505,76573,2566,171.066666666667,447.620810600156,223.403375428241,0.427931722423905
60506,53013,3455,230.333333333333,230.157742402315,434.484623268507,0.832260268429633
60510,28897,2153,143.533333333333,201.326056665118,496.706693889793,0.951447356819449
60511,1793,129,8.6,208.488372093023,479.643056330173,0.918761763785288
60512,1111,121,8.06666666666667,137.727272727273,726.072607260726,1.39080038891221
60513,19047,1733,115.533333333333,164.861511829198,606.569713515689,1.16189122826535
60514,9708,817,54.4666666666667,178.237454100367,561.049306413954,1.07469636749325
60515,27503,2727,181.8,151.281628162816,661.018797949315,1.26618907265298
60516,29084,2544,169.6,171.485849056604,583.138495392656,1.11700846178674
60517,32038,2110,140.666666666667,227.758293838863,439.061947270949,0.841028184942545
60518,3580,301,20.0666666666667,178.405315614618,560.521415270019,1.07368518596547
60519,88,17,1.13333333333333,77.6470588235294,1287.87878787879,2.46694655760565
60520,2886,231,15.4,187.402597402597,533.610533610534,1.02213708415898
60521,17597,1529,101.933333333333,172.632439502943,579.265405087988,1.10958951298168
60523,9890,1600,106.666666666667,92.71875,1078.53050219077,2.06593752043583
60525,31168,3389,225.933333333333,137.952198288581,724.888774811773,1.3885327443076
60526,13576,1354,90.2666666666667,150.3988183161,664.898841092123,1.27362133969907
60527,27486,2720,181.333333333333,151.577205882353,659.729801838512,1.26371998585053
60530,649,57,3.8,170.789473684211,585.516178736518,1.12156294144385
60531,1902,151,10.0666666666667,188.940397350993,529.267437784788,1.01381783439921
60532,27066,1981,132.066666666667,204.941948510853,487.943052784551,0.934660501984861
60534,10649,876,58.4,182.345890410959,548.408301248944,1.05048237742679
60536,126,17,1.13333333333333,111.176470588235,899.470899470899,1.72294680213728
60537,665,64,4.26666666666667,155.859375,641.604010025063,1.22899982418709
60538,26619,1468,97.8666666666667,271.992506811989,367.65718722216,0.704251549860954
60539,341,4,0.266666666666667,1278.75,78.2013685239492,0.149795616401102
60540,42910,3200,213.333333333333,201.140625,497.164608094461,0.952324496719196
60541,3148,250,16.6666666666667,188.88,529.436679373147,1.01414201859863
60542,17099,1071,71.4,239.481792717087,417.568278846716,0.799856817086715
60543,36156,2002,133.466666666667,270.899100899101,369.141129180957,0.707094057666343
60544,25959,2294,152.933333333333,169.740627724499,589.134147437626,1.12849320189749
60545,12940,672,44.8,288.839285714286,346.213292117465,0.663175523368342
60546,15668,1643,109.533333333333,143.043213633597,699.089439196664,1.33911382167045
60548,12218,1076,71.7333333333333,170.325278810409,587.11191138757,1.12461958559966
60549,643,49,3.26666666666667,196.836734693878,508.035251425609,0.973147338431577
60550,1440,124,8.26666666666667,174.193548387097,574.074074074074,1.09964545901115
60551,5062,336,22.4,225.982142857143,442.512840774397,0.847638410942942
60552,4448,380,25.3333333333333,175.578947368421,569.544364508393,1.09096874849679
60553,782,72,4.8,162.916666666667,613.81074168798,1.17576150060098
60554,11796,717,47.8,246.778242677824,405.222109189556,0.776207587809857
60555,13538,878,58.5333333333333,231.28701594533,432.363224503866,0.82819670481713
60556,2007,168,11.2,179.196428571429,558.046836073742,1.06894510119411
60557,155,18,1.2,129.166666666667,774.193548387097,1.48297660237091
60558,12960,1214,80.9333333333333,160.131795716639,624.485596707819,1.19620930756231
60559,24852,1917,127.8,194.460093896714,514.244326412361,0.985040892629882
60560,22415,1322,88.1333333333333,254.330559757942,393.189084690312,0.753158191666849
60561,23115,2341,156.066666666667,148.109782144383,675.174850385752,1.29330515310716
60563,35922,2342,156.133333333333,230.072587532024,434.645435480578,0.832568306062309
60564,41312,2082,138.8,297.636887608069,335.979860573199,0.643573268126448
60565,40524,2656,177.066666666667,228.862951807229,436.94271707301,0.836968775244378
60585,22311,850,56.6666666666667,393.723529411765,253.985328612194,0.486511803749938
60586,46251,1880,125.333333333333,369.023936170213,270.985131853005,0.519075121415854
60601,11110,712,47.4666666666667,234.058988764045,427.242724272427,0.818388328021071
60602,1204,105,7,172,581.395348837209,1.11366944460994
60603,493,37,2.46666666666667,199.864864864865,500.338066260987,0.958403292156545
60604,570,47,3.13333333333333,181.914893617021,549.707602339181,1.05297120353529
60605,24668,1210,80.6666666666667,305.801652892562,327.0093508459,0.626390154078754
60606,2308,140,9.33333333333333,247.285714285714,404.390525707683,0.774614680133083
60607,23897,999,66.6,358.813813813814,278.696070636482,0.533845512905209
60608,82739,3380,225.333333333333,367.184911242604,272.342345608883,0.521674879898181
60609,64906,3295,219.666666666667,295.474962063733,338.438151583315,0.648282152690801
60610,37726,3148,209.866666666667,179.761753494282,556.291858841824,1.06558342222114
60611,28718,2847,189.8,151.306638566913,660.909534090118,1.26597977648019
60612,33472,2310,154,217.350649350649,460.08604206501,0.881300079135637
60613,48281,2622,174.8,276.20709382151,362.047182121331,0.693505520885329
60614,66617,3621,241.4,275.96106048053,362.36996562439,0.694123816379608
60615,40603,3173,211.533333333333,191.946107784431,520.979566370301,0.997942321852312
60616,48433,3645,243,199.312757201646,501.724031135796,0.961058123736234
60617,84155,6639,442.6,190.137821961139,525.934287921098,1.00743314768831
60618,92084,4496,299.733333333333,307.21975088968,325.499905883034,0.623498794977195
60619,63825,6564,437.6,145.852376599634,685.624755189973,1.31332206535598
60620,72216,7148,476.533333333333,151.544487968663,659.872235146413,1.26399281848192
60621,35912,3044,202.933333333333,176.964520367937,565.085022647954,1.08242682812716
60622,52548,2223,148.2,354.574898785425,282.027860242064,0.540227594026132
60623,92108,3961,264.066666666667,348.805857106791,286.692433520071,0.54916263752493
60624,38105,3041,202.733333333333,187.956264386715,532.03866509207,1.01912615202225
60625,78651,3991,266.066666666667,295.606364319719,338.287709840519,0.647993979810709
60626,50139,2977,198.466666666667,252.631844138394,395.832917821789,0.758222484288148
60628,72202,6947,463.133333333333,155.898949186699,641.441141981293,1.22868784858527
60629,113916,5252,350.133333333333,325.35034272658,307.360979435139,0.588753473771153
60630,54093,4301,286.733333333333,188.652638921181,530.074747810869,1.01536424599361
60631,28641,3153,210.2,136.255946717412,733.912922034845,1.40581860159232
60632,91326,3635,242.333333333333,376.861072902338,265.34977260948,0.508280526289721
60633,12927,1180,78.6666666666667,164.326271186441,608.545421727134,1.16567571995582
60634,74298,5834,388.933333333333,191.030167980802,523.477527434565,1.0027271948594
60636,40916,3371,224.733333333333,182.064669237615,549.255385016456,1.05210497607811
60637,49503,3776,251.733333333333,196.648569915254,508.521369075275,0.974078502352997
60638,55026,5002,333.466666666667,165.011995201919,606.016549752238,1.16083163674565
60639,90407,3947,263.133333333333,343.578667342285,291.05415878564,0.557517572189892
60640,65790,4772,318.133333333333,206.800083822297,483.558798196281,0.926262412144423
60641,71663,4442,296.133333333333,241.995722647456,413.230444348315,0.791547645459687
60642,18480,791,52.7333333333333,350.442477876106,285.353535353535,0.546597962763605
60643,49952,5059,337.266666666667,148.108321802728,675.181507580611,1.2933179050401
60644,48648,4230,282,172.510638297872,579.674395658609,1.11037293910049
60645,45274,3233,215.533333333333,210.05567584287,476.064260576343,0.911906539560478
60646,27177,2717,181.133333333333,150.038645564961,666.494952840024,1.27667871001924
60647,87291,3468,231.2,377.556228373702,264.86121135054,0.507344681606771
60649,46650,4070,271.333333333333,171.928746928747,581.636298678099,1.11413098678777
60651,64267,4106,273.733333333333,234.779590842669,425.931400770743,0.815876472845853
60652,40959,2922,194.8,210.261806981519,475.59754876828,0.911012547750745
60653,29908,2611,174.066666666667,171.819226350057,582.00704382328,1.11484115335644
60654,14875,675,45,330.555555555556,302.521008403361,0.579482453867625
60655,28550,2283,152.2,187.582128777924,533.099824868651,1.02115881571898
60656,27613,2577,171.8,160.727590221187,622.170716691413,1.19177512839771
60657,65996,3218,214.533333333333,307.625854568055,325.070206275128,0.622675700460455
60659,38104,2369,157.933333333333,241.266357112706,414.479669675975,0.793940550871864
60660,42752,2901,193.4,221.05480868666,452.376497005988,0.866532357341427
60661,7792,219,14.6,533.698630136986,187.371663244353,0.358912565362484
60706,23134,2609,173.933333333333,133.004982752012,751.851531656148,1.44018021362445
60707,42920,3486,232.4,184.681583476764,541.472506989748,1.03719678414502
60712,12590,1468,97.8666666666667,128.644414168937,777.336510458035,1.48899698218814
60714,29931,3808,253.866666666667,117.900472689076,848.17302016861,1.62468512724341
60803,22285,1835,122.333333333333,182.16621253406,548.949218457857,1.05151851053112
60804,84573,3319,221.266666666667,382.222054835794,261.628021551401,0.50115146954354
60805,19852,1835,122.333333333333,162.277929155313,616.226744576533,1.1803893817845
60827,27946,1805,120.333333333333,232.238227146814,430.592332832367,0.824804541552999
60901,37157,3100,206.666666666667,179.791935483871,556.198473145482,1.06540454085102
60910,538,48,3.2,168.125,594.795539033457,1.1393376622924
60911,1372,135,9,152.444444444444,655.97667638484,1.25653083109051
60912,599,64,4.26666666666667,140.390625,712.298274902616,1.36441549763675
60913,1617,136,9.06666666666667,178.345588235294,560.709132137704,1.07404475977389
60914,29107,1914,127.6,228.111285266458,438.382519668808,0.83972673359478
60915,10774,914,60.9333333333333,176.816192560175,565.559061939236,1.08333485581486
60917,574,51,3.4,168.823529411765,592.334494773519,1.1346235038465
60918,898,77,5.13333333333333,174.935064935065,571.640682999258,1.09498427055783
60919,558,40,2.66666666666667,209.25,477.8972520908,0.915417655784513
60920,178,22,1.46666666666667,121.363636363636,823.970037453184,1.57832403685543
60921,1519,149,9.93333333333333,152.919463087248,653.93899495282,1.25262762898677
60922,2459,205,13.6666666666667,179.926829268293,555.781482987664,1.06460579143138
60924,1635,167,11.1333333333333,146.85628742515,680.937818552497,1.30434418458617
60926,67,6,0.4,167.5,597.014925373134,1.14358892222633
60927,2404,217,14.4666666666667,166.175115207373,601.77481974487,1.15270655437109
60928,709,81,5.4,131.296296296296,761.63610719323,1.45892268004755
60929,730,71,4.73333333333333,154.225352112676,648.401826484018,1.24202111941339
60930,918,81,5.4,170,588.235294117647,1.12677143807594
60931,615,30,2,307.5,325.20325203252,0.622930551131413
60932,78,13,0.866666666666667,90,1111.11111111111,2.12834604969899
60933,302,30,2,151,662.251655629139,1.26855062564841
60934,273,32,2.13333333333333,127.96875,781.440781440782,1.49685876022786
60935,1064,86,5.73333333333333,185.581395348837,538.847117794486,1.03216782109463
60936,4321,451,30.0666666666667,143.713968957871,695.826583352619,1.33286378395868
60938,2131,232,15.4666666666667,137.780172413793,725.793837009229,1.39026640130502
60940,3369,303,20.2,166.782178217822,599.584446423271,1.14851086920533
60941,2039,190,12.6666666666667,160.973684210526,621.219552068007,1.18995316167575
60942,6181,696,46.4,133.211206896552,750.687591004692,1.4379506719856
60945,153,20,1.33333333333333,114.75,871.459694989107,1.66929101937176
60946,426,42,2.8,152.142857142857,657.276995305164,1.25902160686419
60948,1533,159,10.6,144.622641509434,691.454664057404,1.32448932251327
60949,636,53,3.53333333333333,180,555.555555555556,1.0641730248495
60950,12168,1182,78.8,154.416243654822,647.600262984878,1.24048571535711
60951,961,90,6,160.166666666667,624.349635796046,1.19594887287977
60952,684,70,4.66666666666667,146.571428571429,682.261208576998,1.30687915332394
60953,2469,247,16.4666666666667,149.939271255061,666.936681517483,1.27752484635638
60954,6104,619,41.2666666666667,147.915993537964,676.059414591525,1.29499954596692
60955,1901,166,11.0666666666667,171.777108433735,582.149745747852,1.11511450052614
60957,5615,557,37.1333333333333,151.211849192101,661.323834965865,1.26677337454925
60958,2135,153,10.2,209.313725490196,477.751756440281,0.915138957200785
60959,1082,125,8.33333333333333,129.84,770.178681454097,1.47528607881169
60960,1064,106,7.06666666666667,150.566037735849,664.160401002506,1.27220684925617
60961,700,95,6.33333333333333,110.526315789474,904.761904761905,1.73308178332632
60962,524,65,4.33333333333333,120.923076923077,826.972010178117,1.58407434996681
60963,1807,187,12.4666666666667,144.946524064171,689.90961077292,1.32152975526412
60964,4968,547,36.4666666666667,136.234003656307,734.031132581857,1.40604503524801
60966,1526,170,11.3333333333333,134.647058823529,742.682394058541,1.42261662561794
60968,433,54,3.6,120.277777777778,831.408775981524,1.59257302564082
60969,65,4,0.266666666666667,243.75,410.25641025641,0.785850849119629
60970,7190,823,54.8666666666667,131.044957472661,763.096893834029,1.46172083357631
60973,385,40,2.66666666666667,144.375,692.640692640693,1.32676117383833
60974,283,19,1.26666666666667,223.421052631579,447.585394581861,0.857354945815142
61001,1179,160,10.6666666666667,110.53125,904.721515408538,1.7330044170577
61006,1759,168,11.2,157.053571428571,636.725412166003,1.21965481415383
61007,534,42,2.8,190.714285714286,524.344569288389,1.00438802345346
61008,34311,2418,161.2,212.847394540943,469.820174288129,0.899945920813529
61010,8032,616,41.0666666666667,195.584415584416,511.28818061089,0.979378361514876
61011,2945,215,14.3333333333333,205.46511627907,486.700622524052,0.932280612601597
61012,2175,145,9.66666666666667,225,444.444444444444,0.851338419879598
61013,528,53,3.53333333333333,149.433962264151,669.191919191919,1.28184477993235
61014,1173,111,7.4,158.513513513514,630.861040068201,1.20842154228434
61015,946,76,5.06666666666667,186.710526315789,535.588442565187,1.02592579139825
61016,4837,403,26.8666666666667,180.037220843672,555.4407001585,1.06395301802195
61018,1080,102,6.8,158.823529411765,629.62962962963,1.2060627614961
61019,3550,371,24.7333333333333,143.530997304582,696.713615023474,1.33456290327605
61020,3108,187,12.4666666666667,249.304812834225,401.115401115401,0.768341141493652
61021,23745,2179,145.266666666667,163.45800826067,611.777918158209,1.17186760386459
61024,2620,218,14.5333333333333,180.275229357798,554.70737913486,1.06254833320851
61025,4867,432,28.8,168.993055555556,591.740291760838,1.13348530117522
61027,52,5,0.333333333333333,156,641.025641025641,1.22789195174942
61028,1989,233,15.5333333333333,128.047210300429,780.961957432546,1.49594156736008
61030,2205,174,11.6,190.086206896552,526.077097505669,1.00770670108197
61031,1656,177,11.8,140.338983050847,712.56038647343,1.36491757535044
61032,31651,2897,193.133333333333,163.881601656886,610.196623592725,1.16883861602692
61036,6821,755,50.3333333333333,135.516556291391,737.917216439427,1.41348887335236
61037,140,17,1.13333333333333,123.529411764706,809.52380952381,1.55065212192355
61038,1354,90,6,225.666666666667,443.131462333826,0.848823387619983
61039,802,59,3.93333333333333,203.898305084746,490.440565253533,0.939444515702548
61041,1327,142,9.46666666666667,140.176056338028,713.388595830193,1.36650401985195
61042,527,50,3.33333333333333,158.1,632.511068943707,1.2115821914795
61043,131,13,0.866666666666667,151.153846153846,661.577608142494,1.26725947997345
61044,232,28,1.86666666666667,124.285714285714,804.597701149425,1.54121610495444
61046,2831,328,21.8666666666667,129.466463414634,772.400800659366,1.47954257358093
61047,1711,173,11.5333333333333,148.352601156069,674.069744788623,1.29118831068823
61048,4360,376,25.0666666666667,173.936170212766,574.923547400612,1.10127263489012
61049,585,49,3.26666666666667,179.081632653061,558.404558404558,1.06963032241283
61050,376,29,1.93333333333333,194.48275862069,514.184397163121,0.984926097467088
61051,1574,168,11.2,140.535714285714,711.56289707751,1.36300687299656
